True,Predicted
Tomato___healthy,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Tomato___healthy,Tomato___Late_blight
Tomato___Target_Spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Peach___Bacterial_spot,Orange___Haunglongbing_(Citrus_greening)
Apple___healthy,Orange___Haunglongbing_(Citrus_greening)
Squash___Powdery_mildew,Corn___Northern_Leaf_Blight
Background_without_leaves,Background_without_leaves
Cherry___Powdery_mildew,Soybean___healthy
Potato___Early_blight,Potato___Early_blight
Potato___Late_blight,Peach___Bacterial_spot
Tomato___Septoria_leaf_spot,Soybean___healthy
Cherry___healthy,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Soybean___healthy,Potato___Early_blight
Corn___healthy,Corn___healthy
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Peach___Bacterial_spot
Tomato___Late_blight,Tomato___Target_Spot
Strawberry___Leaf_scorch,Soybean___healthy
Strawberry___Leaf_scorch,Soybean___healthy
Tomato___Target_Spot,Tomato___Spider_mites Two-spotted_spider_mite
Peach___Bacterial_spot,Grape___Black_rot
Cherry___Powdery_mildew,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Soybean___healthy,Soybean___healthy
Peach___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Blueberry___healthy,Soybean___healthy
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Grape___Black_rot
Tomato___Spider_mites Two-spotted_spider_mite,Orange___Haunglongbing_(Citrus_greening)
Soybean___healthy,Soybean___healthy
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Tomato___healthy,Corn___healthy
Corn___healthy,Corn___healthy
Tomato___Target_Spot,Apple___healthy
Soybean___healthy,Cherry___healthy
Cherry___healthy,Soybean___healthy
Cherry___Powdery_mildew,Cherry___Powdery_mildew
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Tomato_Yellow_Leaf_Curl_Virus
"Pepper,_bell___healthy",Tomato___Bacterial_spot
"Pepper,_bell___healthy",Grape___Black_rot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot),Grape___Esca_(Black_Measles)
Tomato___Septoria_leaf_spot,Soybean___healthy
Apple___Black_rot,Blueberry___healthy
Strawberry___healthy,Soybean___healthy
Cherry___healthy,Soybean___healthy
"Pepper,_bell___healthy",Soybean___healthy
"Pepper,_bell___healthy",Blueberry___healthy
"Pepper,_bell___Bacterial_spot",Grape___Esca_(Black_Measles)
Tomato___Target_Spot,Cherry___Powdery_mildew
Orange___Haunglongbing_(Citrus_greening),Tomato___Tomato_Yellow_Leaf_Curl_Virus
Soybean___healthy,Soybean___healthy
Strawberry___Leaf_scorch,Grape___Black_rot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot),Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
Corn___Northern_Leaf_Blight,Peach___Bacterial_spot
Squash___Powdery_mildew,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Apple___Apple_scab,Squash___Powdery_mildew
Orange___Haunglongbing_(Citrus_greening),Grape___Black_rot
Soybean___healthy,Soybean___healthy
"Pepper,_bell___healthy","Pepper,_bell___healthy"
Tomato___Late_blight,Tomato___Late_blight
Cherry___Powdery_mildew,Cherry___Powdery_mildew
Corn___Cercospora_leaf_spot Gray_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Soybean___healthy,Soybean___healthy
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Peach___Bacterial_spot
Cherry___healthy,"Pepper,_bell___Bacterial_spot"
Grape___Black_rot,Tomato___Spider_mites Two-spotted_spider_mite
Grape___Esca_(Black_Measles),"Pepper,_bell___healthy"
Tomato___Septoria_leaf_spot,Soybean___healthy
Soybean___healthy,Soybean___healthy
Corn___Northern_Leaf_Blight,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Tomato___Spider_mites Two-spotted_spider_mite,Tomato___Spider_mites Two-spotted_spider_mite
Soybean___healthy,Soybean___healthy
Corn___Cercospora_leaf_spot Gray_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Tomato___Late_blight,Squash___Powdery_mildew
Soybean___healthy,Soybean___healthy
Tomato___Target_Spot,Tomato___Spider_mites Two-spotted_spider_mite
Tomato___Spider_mites Two-spotted_spider_mite,Grape___Esca_(Black_Measles)
Blueberry___healthy,Soybean___healthy
Tomato___Leaf_Mold,Peach___Bacterial_spot
Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Soybean___healthy,Grape___Black_rot
Soybean___healthy,Tomato___Septoria_leaf_spot
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Soybean___healthy,Apple___healthy
Cherry___Powdery_mildew,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Soybean___healthy,Blueberry___healthy
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Soybean___healthy,Soybean___healthy
Apple___healthy,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Tomato___Target_Spot,Tomato___healthy
Corn___Cercospora_leaf_spot Gray_leaf_spot,Corn___Cercospora_leaf_spot Gray_leaf_spot
Tomato___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Grape___healthy,Strawberry___Leaf_scorch
Corn___Common_rust,Corn___Common_rust
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Soybean___healthy
Soybean___healthy,Grape___Esca_(Black_Measles)
Cherry___healthy,Cherry___healthy
Tomato___Septoria_leaf_spot,Strawberry___Leaf_scorch
Tomato___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Squash___Powdery_mildew,Orange___Haunglongbing_(Citrus_greening)
Soybean___healthy,Soybean___healthy
Apple___Black_rot,Tomato___Septoria_leaf_spot
Grape___healthy,Soybean___healthy
Tomato___Spider_mites Two-spotted_spider_mite,Soybean___healthy
Orange___Haunglongbing_(Citrus_greening),Tomato___Bacterial_spot
Grape___Black_rot,Orange___Haunglongbing_(Citrus_greening)
Tomato___healthy,Tomato___Spider_mites Two-spotted_spider_mite
Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Corn___healthy,Corn___healthy
Strawberry___Leaf_scorch,Strawberry___Leaf_scorch
Corn___healthy,Apple___Apple_scab
Peach___healthy,Peach___Bacterial_spot
Orange___Haunglongbing_(Citrus_greening),Strawberry___Leaf_scorch
Grape___Black_rot,Strawberry___Leaf_scorch
"Pepper,_bell___healthy",Potato___Early_blight
Blueberry___healthy,"Pepper,_bell___healthy"
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Peach___Bacterial_spot
Tomato___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Tomato___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Peach___healthy,Blueberry___healthy
Potato___Early_blight,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Potato___Late_blight,Tomato___Septoria_leaf_spot
Cherry___healthy,Soybean___healthy
Strawberry___Leaf_scorch,Soybean___healthy
Soybean___healthy,Soybean___healthy
Orange___Haunglongbing_(Citrus_greening),Tomato___Bacterial_spot
"Pepper,_bell___healthy",Soybean___healthy
Corn___Cercospora_leaf_spot Gray_leaf_spot,Corn___healthy
Squash___Powdery_mildew,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Orange___Haunglongbing_(Citrus_greening),Potato___Early_blight
Cherry___healthy,"Pepper,_bell___healthy"
Tomato___Septoria_leaf_spot,Soybean___healthy
Tomato___healthy,Tomato___Tomato_Yellow_Leaf_Curl_Virus
"Pepper,_bell___healthy",Strawberry___Leaf_scorch
Peach___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Cherry___Powdery_mildew,Peach___Bacterial_spot
Soybean___healthy,Soybean___healthy
Orange___Haunglongbing_(Citrus_greening),Peach___healthy
"Pepper,_bell___Bacterial_spot",Soybean___healthy
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Soybean___healthy,Soybean___healthy
Potato___Late_blight,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Tomato___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Peach___healthy,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Tomato___Late_blight,Potato___Early_blight
Corn___Common_rust,Corn___Common_rust
Squash___Powdery_mildew,Cherry___Powdery_mildew
Corn___Common_rust,Corn___Common_rust
Peach___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Potato___Late_blight,Apple___healthy
Apple___healthy,Tomato___Target_Spot
"Pepper,_bell___Bacterial_spot",Soybean___healthy
Cherry___Powdery_mildew,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Tomato___Bacterial_spot,Tomato___Late_blight
Strawberry___Leaf_scorch,Strawberry___Leaf_scorch
Tomato___Bacterial_spot,Tomato___Early_blight
Tomato___Septoria_leaf_spot,Orange___Haunglongbing_(Citrus_greening)
Squash___Powdery_mildew,Squash___Powdery_mildew
Corn___Common_rust,Corn___Common_rust
"Pepper,_bell___healthy",Soybean___healthy
Corn___Common_rust,Corn___Common_rust
Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Potato___Late_blight,Cherry___Powdery_mildew
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Soybean___healthy,Apple___healthy
"Pepper,_bell___healthy",Tomato___Target_Spot
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Orange___Haunglongbing_(Citrus_greening)
Tomato___Bacterial_spot,Tomato___Bacterial_spot
Corn___Common_rust,Corn___Common_rust
Peach___Bacterial_spot,Orange___Haunglongbing_(Citrus_greening)
Tomato___Bacterial_spot,Tomato___Bacterial_spot
Squash___Powdery_mildew,Tomato___healthy
Soybean___healthy,Apple___Apple_scab
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Grape___Esca_(Black_Measles)
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Tomato___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Squash___Powdery_mildew,Potato___Late_blight
Corn___Northern_Leaf_Blight,Corn___Northern_Leaf_Blight
Grape___Leaf_blight_(Isariopsis_Leaf_Spot),Orange___Haunglongbing_(Citrus_greening)
Soybean___healthy,Soybean___healthy
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Orange___Haunglongbing_(Citrus_greening)
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Squash___Powdery_mildew,Cherry___Powdery_mildew
Squash___Powdery_mildew,Tomato___Bacterial_spot
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Bacterial_spot
Potato___Late_blight,Potato___Late_blight
Soybean___healthy,Tomato___Spider_mites Two-spotted_spider_mite
Soybean___healthy,Blueberry___healthy
Grape___Black_rot,Soybean___healthy
Tomato___Late_blight,Peach___Bacterial_spot
Orange___Haunglongbing_(Citrus_greening),Tomato___Septoria_leaf_spot
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Peach___Bacterial_spot
Orange___Haunglongbing_(Citrus_greening),Tomato___healthy
Tomato___Leaf_Mold,Tomato___healthy
Soybean___healthy,Strawberry___Leaf_scorch
Peach___Bacterial_spot,Tomato___Spider_mites Two-spotted_spider_mite
Grape___Esca_(Black_Measles),Soybean___healthy
Tomato___Spider_mites Two-spotted_spider_mite,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Strawberry___healthy,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Squash___Powdery_mildew,Squash___Powdery_mildew
Soybean___healthy,Soybean___healthy
Cherry___Powdery_mildew,Corn___Northern_Leaf_Blight
Potato___Early_blight,Orange___Haunglongbing_(Citrus_greening)
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Cherry___healthy
Strawberry___Leaf_scorch,Soybean___healthy
Apple___healthy,Orange___Haunglongbing_(Citrus_greening)
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Tomato___Bacterial_spot,Tomato___Bacterial_spot
Tomato___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Squash___Powdery_mildew,Peach___Bacterial_spot
Background_without_leaves,Background_without_leaves
Tomato___Bacterial_spot,Tomato___Bacterial_spot
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Spider_mites Two-spotted_spider_mite
Tomato___healthy,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Tomato___healthy,Squash___Powdery_mildew
Strawberry___healthy,"Pepper,_bell___healthy"
Grape___Esca_(Black_Measles),Background_without_leaves
Cherry___Powdery_mildew,Tomato___Tomato_Yellow_Leaf_Curl_Virus
"Pepper,_bell___healthy",Soybean___healthy
Grape___Black_rot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Soybean___healthy,Soybean___healthy
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Cherry___Powdery_mildew,Tomato___healthy
Corn___healthy,Soybean___healthy
Soybean___healthy,Tomato___Early_blight
Corn___healthy,Corn___healthy
"Pepper,_bell___healthy",Tomato___Tomato_Yellow_Leaf_Curl_Virus
Corn___healthy,Background_without_leaves
Corn___healthy,Tomato___Late_blight
Grape___Esca_(Black_Measles),Soybean___healthy
Grape___Leaf_blight_(Isariopsis_Leaf_Spot),Orange___Haunglongbing_(Citrus_greening)
Apple___healthy,Soybean___healthy
Grape___Black_rot,Tomato___Late_blight
Grape___Black_rot,Tomato___Leaf_Mold
Soybean___healthy,Soybean___healthy
Grape___Esca_(Black_Measles),Soybean___healthy
Peach___Bacterial_spot,Peach___Bacterial_spot
Orange___Haunglongbing_(Citrus_greening),Grape___Black_rot
Tomato___Late_blight,Blueberry___healthy
Grape___Esca_(Black_Measles),Orange___Haunglongbing_(Citrus_greening)
Tomato___Spider_mites Two-spotted_spider_mite,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Tomato___healthy,Apple___healthy
Tomato___healthy,Tomato___healthy
Background_without_leaves,Cherry___Powdery_mildew
Tomato___Septoria_leaf_spot,Orange___Haunglongbing_(Citrus_greening)
Tomato___Late_blight,Tomato___Late_blight
Tomato___Target_Spot,Tomato___Target_Spot
Apple___Apple_scab,Tomato___Late_blight
Cherry___Powdery_mildew,Cherry___Powdery_mildew
Corn___Common_rust,Corn___Common_rust
Grape___Esca_(Black_Measles),Blueberry___healthy
Orange___Haunglongbing_(Citrus_greening),Apple___healthy
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
"Pepper,_bell___Bacterial_spot",Soybean___healthy
Tomato___healthy,Squash___Powdery_mildew
Corn___Cercospora_leaf_spot Gray_leaf_spot,Soybean___healthy
Soybean___healthy,Soybean___healthy
Grape___Leaf_blight_(Isariopsis_Leaf_Spot),Apple___healthy
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Peach___Bacterial_spot,Tomato___Septoria_leaf_spot
Strawberry___Leaf_scorch,Soybean___healthy
Corn___Common_rust,Corn___Common_rust
Tomato___healthy,Squash___Powdery_mildew
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Corn___Common_rust,Corn___Common_rust
Apple___healthy,Blueberry___healthy
Orange___Haunglongbing_(Citrus_greening),Tomato___Tomato_Yellow_Leaf_Curl_Virus
Soybean___healthy,Soybean___healthy
Peach___Bacterial_spot,Peach___Bacterial_spot
Cherry___healthy,Tomato___Septoria_leaf_spot
Tomato___Bacterial_spot,Squash___Powdery_mildew
Peach___Bacterial_spot,Peach___Bacterial_spot
Peach___Bacterial_spot,Peach___Bacterial_spot
Tomato___healthy,Tomato___Bacterial_spot
Tomato___Bacterial_spot,Peach___Bacterial_spot
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Soybean___healthy,Soybean___healthy
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Peach___Bacterial_spot,Peach___Bacterial_spot
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Grape___Black_rot,Orange___Haunglongbing_(Citrus_greening)
Tomato___Septoria_leaf_spot,Soybean___healthy
Soybean___healthy,Soybean___healthy
Orange___Haunglongbing_(Citrus_greening),"Pepper,_bell___Bacterial_spot"
Tomato___Late_blight,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Tomato___Bacterial_spot,Tomato___Bacterial_spot
Soybean___healthy,Soybean___healthy
Soybean___healthy,Soybean___healthy
Grape___Leaf_blight_(Isariopsis_Leaf_Spot),Potato___Early_blight
Apple___Apple_scab,Orange___Haunglongbing_(Citrus_greening)
Soybean___healthy,Peach___Bacterial_spot
Tomato___Late_blight,Grape___Black_rot
Soybean___healthy,Cherry___healthy
Tomato___Early_blight,Tomato___Target_Spot
Apple___Apple_scab,Corn___healthy
Blueberry___healthy,Potato___Early_blight
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Grape___Leaf_blight_(Isariopsis_Leaf_Spot),Tomato___Spider_mites Two-spotted_spider_mite
Corn___Common_rust,Corn___Common_rust
Strawberry___Leaf_scorch,Strawberry___Leaf_scorch
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Tomato___Septoria_leaf_spot,Tomato___Septoria_leaf_spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot),Tomato___Tomato_Yellow_Leaf_Curl_Virus
Soybean___healthy,Tomato___Septoria_leaf_spot
Soybean___healthy,Tomato___Spider_mites Two-spotted_spider_mite
Soybean___healthy,Soybean___healthy
Blueberry___healthy,Soybean___healthy
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Orange___Haunglongbing_(Citrus_greening)
Squash___Powdery_mildew,Soybean___healthy
"Pepper,_bell___healthy",Soybean___healthy
Tomato___Early_blight,Orange___Haunglongbing_(Citrus_greening)
Grape___Esca_(Black_Measles),Grape___Esca_(Black_Measles)
Squash___Powdery_mildew,Tomato___Late_blight
Tomato___Target_Spot,Potato___Early_blight
Tomato___Leaf_Mold,Orange___Haunglongbing_(Citrus_greening)
Tomato___Bacterial_spot,Tomato___Bacterial_spot
Cherry___Powdery_mildew,Orange___Haunglongbing_(Citrus_greening)
Peach___Bacterial_spot,Peach___Bacterial_spot
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Corn___Northern_Leaf_Blight,Corn___Northern_Leaf_Blight
Soybean___healthy,Soybean___healthy
Grape___Black_rot,Grape___Esca_(Black_Measles)
"Pepper,_bell___healthy",Soybean___healthy
Soybean___healthy,Grape___Black_rot
Grape___Esca_(Black_Measles),Soybean___healthy
Tomato___Early_blight,Tomato___Bacterial_spot
Tomato___Late_blight,Tomato___Late_blight
Soybean___healthy,Tomato___Bacterial_spot
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Bacterial_spot
Corn___Common_rust,Corn___Common_rust
Cherry___Powdery_mildew,Peach___Bacterial_spot
Cherry___Powdery_mildew,Apple___Cedar_apple_rust
Peach___Bacterial_spot,Tomato___healthy
Peach___Bacterial_spot,Peach___Bacterial_spot
Tomato___healthy,Tomato___healthy
Tomato___Late_blight,Soybean___healthy
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Grape___Esca_(Black_Measles),Grape___Esca_(Black_Measles)
Apple___Apple_scab,Corn___healthy
Orange___Haunglongbing_(Citrus_greening),Tomato___Tomato_Yellow_Leaf_Curl_Virus
Corn___Cercospora_leaf_spot Gray_leaf_spot,Tomato___Target_Spot
Peach___Bacterial_spot,Peach___Bacterial_spot
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Apple___healthy,Soybean___healthy
Apple___Apple_scab,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Tomato___Late_blight,Peach___Bacterial_spot
Peach___Bacterial_spot,Peach___Bacterial_spot
Potato___Early_blight,Soybean___healthy
Tomato___healthy,Squash___Powdery_mildew
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Bacterial_spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot),Soybean___healthy
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Squash___Powdery_mildew,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Soybean___healthy,Soybean___healthy
Apple___Apple_scab,Blueberry___healthy
Soybean___healthy,Soybean___healthy
Tomato___Septoria_leaf_spot,Orange___Haunglongbing_(Citrus_greening)
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Soybean___healthy,Soybean___healthy
Tomato___Target_Spot,Apple___healthy
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Tomato___Late_blight,Corn___Northern_Leaf_Blight
Soybean___healthy,Soybean___healthy
Squash___Powdery_mildew,Peach___Bacterial_spot
Blueberry___healthy,Blueberry___healthy
Corn___healthy,Corn___healthy
Apple___Apple_scab,Peach___Bacterial_spot
Tomato___healthy,Corn___Northern_Leaf_Blight
Strawberry___Leaf_scorch,Soybean___healthy
Tomato___Early_blight,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Corn___healthy,Background_without_leaves
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Grape___Esca_(Black_Measles),Grape___Esca_(Black_Measles)
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Potato___Early_blight,Potato___Early_blight
Blueberry___healthy,Blueberry___healthy
Soybean___healthy,Blueberry___healthy
Apple___Cedar_apple_rust,Tomato___Late_blight
Corn___Cercospora_leaf_spot Gray_leaf_spot,Tomato___Bacterial_spot
Grape___Esca_(Black_Measles),Background_without_leaves
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Cherry___Powdery_mildew
Blueberry___healthy,Potato___Early_blight
Corn___Common_rust,Corn___Common_rust
Tomato___Septoria_leaf_spot,Potato___Early_blight
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Tomato___Spider_mites Two-spotted_spider_mite,Tomato___Tomato_Yellow_Leaf_Curl_Virus
