names,klass,batch
image (81).JPG,"Pepper,_bell___healthy",batch_0001
image (1713).jpg,Tomato___Late_blight,batch_0001
image (1000).JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),batch_0001
image (491).JPG,Grape___Black_rot,batch_0001
image (1056).JPG,Tomato___Late_blight,batch_0001
image (1569).JPG,Soybean___healthy,batch_0001
image (754).JPG,"Pepper,_bell___healthy",batch_0001
image (787).JPG,Corn___Common_rust,batch_0001
image (616).JPG,Tomato___Septoria_leaf_spot,batch_0001
image (70).JPG,Tomato___Septoria_leaf_spot,batch_0001
image (268).JPG,Tomato___healthy,batch_0001
image (4965).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0001
image (1281).JPG,Tomato___Bacterial_spot,batch_0001
image (146).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0001
image (1863).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0001
image (2885).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0001
image (3303).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0001
image (960).JPG,Tomato___Target_Spot,batch_0001
image (2501).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0001
image (354).JPG,Corn___Common_rust,batch_0001
image (1140).JPG,Blueberry___healthy,batch_0001
image (262).JPG,Apple___Black_rot,batch_0001
image (195).JPG,"Pepper,_bell___healthy",batch_0001
image (126).JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),batch_0001
image (134).JPG,Apple___Black_rot,batch_0001
image (379).JPG,Tomato___Leaf_Mold,batch_0001
image (386).jpg,Background_without_leaves,batch_0001
image (914).JPG,Tomato___Early_blight,batch_0001
image (1063).JPG,Blueberry___healthy,batch_0001
image (2154).JPG,Peach___Bacterial_spot,batch_0001
image (804).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0001
image (949).JPG,Tomato___healthy,batch_0001
image (1458).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0001
image (198).JPG,Potato___Late_blight,batch_0001
image (129).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0001
image (248).JPG,Corn___Common_rust,batch_0001
image (2347).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0001
image (3021).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0001
image (1625).JPG,Tomato___Late_blight,batch_0001
image (893).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0001
image (1393).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0001
image (58).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0001
image (860).jpg,Corn___healthy,batch_0001
image (2207).JPG,Soybean___healthy,batch_0001
image (118).JPG,Grape___healthy,batch_0001
image (1502).JPG,Tomato___Bacterial_spot,batch_0001
image (174).JPG,Potato___Late_blight,batch_0001
image (404).JPG,Grape___Black_rot,batch_0001
image (1266).JPG,"Pepper,_bell___healthy",batch_0001
image (725).JPG,Potato___Early_blight,batch_0001
image (546).JPG,"Pepper,_bell___healthy",batch_0001
image (855).jpg,Corn___healthy,batch_0001
image (49).JPG,Peach___Bacterial_spot,batch_0001
image (1520).jpg,Tomato___Late_blight,batch_0001
image (3818).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0001
image (1320).JPG,Tomato___Target_Spot,batch_0001
image (4655).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0001
image (283).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0001
image (1108).JPG,Blueberry___healthy,batch_0001
image (1630).JPG,Squash___Powdery_mildew,batch_0001
image (1056).JPG,Corn___Common_rust,batch_0001
image (824).JPG,Potato___Early_blight,batch_0001
image (3928).JPG,Soybean___healthy,batch_0001
image (620).JPG,Tomato___Septoria_leaf_spot,batch_0001
image (58).JPG,Tomato___Target_Spot,batch_0001
image (1321).JPG,Grape___Esca_(Black_Measles),batch_0001
image (450).JPG,Tomato___Leaf_Mold,batch_0001
image (525).JPG,"Pepper,_bell___Bacterial_spot",batch_0001
image (1867).JPG,Tomato___Bacterial_spot,batch_0001
image (1052).JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),batch_0001
image (3314).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0001
image (113).JPG,Blueberry___healthy,batch_0001
image (4492).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0001
image (789).JPG,Tomato___Late_blight,batch_0001
image (207).jpg,Corn___Northern_Leaf_Blight,batch_0001
image (1671).JPG,Tomato___Late_blight,batch_0001
image (79).JPG,Cherry___healthy,batch_0001
image (474).JPG,"Pepper,_bell___Bacterial_spot",batch_0001
image (213).JPG,Apple___Cedar_apple_rust,batch_0001
image (611).JPG,Cherry___Powdery_mildew,batch_0001
image (264).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0001
image (608).JPG,Tomato___Spider_mites Two-spotted_spider_mite,batch_0001
image (297).JPG,Apple___Black_rot,batch_0001
image (698).JPG,Potato___Late_blight,batch_0001
image (1173).JPG,"Pepper,_bell___healthy",batch_0001
image (2401).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0001
image (549).JPG,Potato___Early_blight,batch_0001
image (292).JPG,Grape___healthy,batch_0001
image (2855).JPG,Soybean___healthy,batch_0001
image (385).JPG,Tomato___Late_blight,batch_0001
image (154).JPG,Tomato___Target_Spot,batch_0001
image (1178).JPG,Tomato___healthy,batch_0001
image (798).JPG,"Pepper,_bell___Bacterial_spot",batch_0001
image (557).JPG,Apple___Apple_scab,batch_0001
image (67).JPG,Tomato___Spider_mites Two-spotted_spider_mite,batch_0001
image (766).JPG,"Pepper,_bell___Bacterial_spot",batch_0001
image (115).JPG,Strawberry___Leaf_scorch,batch_0001
image (461).JPG,Tomato___Early_blight,batch_0001
image (555).JPG,Tomato___Leaf_Mold,batch_0001
image (608).JPG,Tomato___Early_blight,batch_0001
image (2971).JPG,Soybean___healthy,batch_0001
image (1020).JPG,Tomato___Bacterial_spot,batch_0001
image (970).JPG,Tomato___Bacterial_spot,batch_0001
image (561).JPG,Peach___Bacterial_spot,batch_0001
image (5357).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0001
image (2286).JPG,Peach___Bacterial_spot,batch_0001
image (873).JPG,Tomato___healthy,batch_0001
image (1077).JPG,Corn___Common_rust,batch_0001
image (211).JPG,Apple___healthy,batch_0001
image (225).JPG,Tomato___healthy,batch_0001
image (30).JPG,Apple___healthy,batch_0001
image (884).JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),batch_0001
image (451).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0001
image (518).JPG,Tomato___Septoria_leaf_spot,batch_0001
image (63).JPG,"Pepper,_bell___healthy",batch_0001
image (422).JPG,Apple___Black_rot,batch_0001
image (5094).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0001
image (927).JPG,Tomato___Spider_mites Two-spotted_spider_mite,batch_0001
image (131).JPG,Grape___Esca_(Black_Measles),batch_0001
image (489).JPG,Corn___Common_rust,batch_0001
image (2787).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0001
image (1348).JPG,Tomato___healthy,batch_0001
image (4513).JPG,Soybean___healthy,batch_0001
image (3035).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0001
image (1124).JPG,Tomato___Target_Spot,batch_0001
image (1167).JPG,Blueberry___healthy,batch_0001
image (1374).JPG,Tomato___healthy,batch_0001
image (587).JPG,Tomato___Leaf_Mold,batch_0001
image (1882).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0001
image (760).JPG,Corn___Northern_Leaf_Blight,batch_0001
image (956).JPG,Apple___healthy,batch_0001
image (58).JPG,Corn___Northern_Leaf_Blight,batch_0001
image (107).JPG,Potato___Early_blight,batch_0001
image (3733).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0001
image (1211).JPG,Squash___Powdery_mildew,batch_0001
image (1072).JPG,Squash___Powdery_mildew,batch_0001
image (344).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0001
image (1015).JPG,Grape___Black_rot,batch_0001
image (981).JPG,Tomato___Spider_mites Two-spotted_spider_mite,batch_0001
image (603).jpg,Corn___Northern_Leaf_Blight,batch_0001
image (2851).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0001
image (544).JPG,Apple___Black_rot,batch_0001
image (2078).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0001
image (148).JPG,"Pepper,_bell___Bacterial_spot",batch_0001
image (211).JPG,Apple___Apple_scab,batch_0001
image (15).JPG,Potato___Early_blight,batch_0001
image (224).JPG,Cherry___Powdery_mildew,batch_0001
image (4865).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0001
image (83).JPG,Tomato___healthy,batch_0001
image (4309).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0001
image (4056).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0001
image (1295).JPG,"Pepper,_bell___healthy",batch_0001
image (291).JPG,Apple___Black_rot,batch_0001
image (1361).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0001
image (1074).JPG,Tomato___Late_blight,batch_0001
image (951).JPG,Tomato___Spider_mites Two-spotted_spider_mite,batch_0001
image (216).JPG,Grape___Black_rot,batch_0001
image (372).JPG,Tomato___Leaf_Mold,batch_0001
image (2723).JPG,Soybean___healthy,batch_0001
image (997).JPG,Tomato___Early_blight,batch_0001
image (292).JPG,Squash___Powdery_mildew,batch_0001
image (774).JPG,Potato___Late_blight,batch_0001
image (465).jpg,Background_without_leaves,batch_0001
image (3626).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0001
image (302).JPG,Raspberry___healthy,batch_0001
image (920).JPG,Tomato___Septoria_leaf_spot,batch_0001
image (551).JPG,Apple___Apple_scab,batch_0001
image (737).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0001
image (108).JPG,Grape___Black_rot,batch_0001
image (1187).JPG,Tomato___Spider_mites Two-spotted_spider_mite,batch_0001
image (1801).JPG,Squash___Powdery_mildew,batch_0001
image (1814).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0001
image (593).JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),batch_0001
image (712).JPG,Tomato___Spider_mites Two-spotted_spider_mite,batch_0001
image (888).JPG,Squash___Powdery_mildew,batch_0001
image (1253).JPG,Tomato___Late_blight,batch_0001
image (524).JPG,Grape___Esca_(Black_Measles),batch_0001
image (1383).JPG,Tomato___Late_blight,batch_0002
image (375).JPG,Apple___Black_rot,batch_0002
image (653).JPG,Cherry___Powdery_mildew,batch_0002
image (766).JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),batch_0002
image (7).JPG,Tomato___Septoria_leaf_spot,batch_0002
image (181).JPG,Tomato___Late_blight,batch_0002
image (3029).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0002
image (4678).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0002
image (192).JPG,Peach___healthy,batch_0002
image (299).JPG,Tomato___Early_blight,batch_0002
image (3033).JPG,Soybean___healthy,batch_0002
image (1461).JPG,Soybean___healthy,batch_0002
image (616).JPG,Peach___Bacterial_spot,batch_0002
image (3833).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0002
image (1314).JPG,Tomato___Bacterial_spot,batch_0002
image (2714).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0002
image (2834).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0002
image (1321).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0002
image (1415).JPG,"Pepper,_bell___healthy",batch_0002
image (139).JPG,Apple___Cedar_apple_rust,batch_0002
image (191).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0002
image (3259).JPG,Soybean___healthy,batch_0002
image (1309).JPG,Tomato___Bacterial_spot,batch_0002
image (2306).JPG,Soybean___healthy,batch_0002
image (1906).JPG,Tomato___Late_blight,batch_0002
image (1270).JPG,Tomato___Septoria_leaf_spot,batch_0002
image (152).JPG,Apple___Black_rot,batch_0002
image (463).JPG,"Pepper,_bell___healthy",batch_0002
image (1586).JPG,Soybean___healthy,batch_0002
image (978).JPG,Soybean___healthy,batch_0002
image (1510).JPG,Tomato___Septoria_leaf_spot,batch_0002
image (260).JPG,Grape___Esca_(Black_Measles),batch_0002
image (13).JPG,Tomato___Spider_mites Two-spotted_spider_mite,batch_0002
image (191).JPG,Potato___Late_blight,batch_0002
image (363).JPG,Apple___Black_rot,batch_0002
image (494).JPG,Apple___healthy,batch_0002
image (861).JPG,Corn___Northern_Leaf_Blight,batch_0002
image (1291).JPG,Apple___healthy,batch_0002
image (5140).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0002
image (232).JPG,Peach___healthy,batch_0002
image (2363).JPG,Soybean___healthy,batch_0002
image (1222).JPG,Peach___Bacterial_spot,batch_0002
image (559).JPG,Tomato___Leaf_Mold,batch_0002
image (33).JPG,Apple___healthy,batch_0002
image (633).JPG,Tomato___Late_blight,batch_0002
image (74).JPG,Apple___Black_rot,batch_0002
image (1526).JPG,Tomato___Septoria_leaf_spot,batch_0002
image (349).JPG,Peach___Bacterial_spot,batch_0002
image (612).JPG,Potato___Early_blight,batch_0002
image (1740).JPG,Soybean___healthy,batch_0002
image (4).JPG,Grape___healthy,batch_0002
image (833).JPG,Soybean___healthy,batch_0002
image (302).JPG,Tomato___Spider_mites Two-spotted_spider_mite,batch_0002
image (590).JPG,"Pepper,_bell___healthy",batch_0002
image (1965).JPG,Peach___Bacterial_spot,batch_0002
image (638).JPG,Corn___Northern_Leaf_Blight,batch_0002
image (578).JPG,Soybean___healthy,batch_0002
image (103).JPG,Corn___Northern_Leaf_Blight,batch_0002
image (1422).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0002
image (370).JPG,Apple___Black_rot,batch_0002
image (749).JPG,Corn___Northern_Leaf_Blight,batch_0002
image (57).JPG,Corn___Common_rust,batch_0002
image (280).JPG,Grape___Black_rot,batch_0002
image (3573).JPG,Soybean___healthy,batch_0002
image (327).JPG,"Pepper,_bell___Bacterial_spot",batch_0002
image (619).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0002
image (4134).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0002
image (997).JPG,Tomato___Septoria_leaf_spot,batch_0002
image (61).jpg,Background_without_leaves,batch_0002
image (792).JPG,Corn___Northern_Leaf_Blight,batch_0002
image (915).JPG,Tomato___Leaf_Mold,batch_0002
image (514).JPG,Corn___Northern_Leaf_Blight,batch_0002
image (403).JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),batch_0002
image (2106).JPG,Tomato___Bacterial_spot,batch_0002
image (1270).jpg,Tomato___Late_blight,batch_0002
image (765).JPG,"Pepper,_bell___healthy",batch_0002
image (601).jpg,Background_without_leaves,batch_0002
image (2815).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0002
image (925).JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),batch_0002
image (3788).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0002
image (165).JPG,Tomato___Bacterial_spot,batch_0002
image (899).JPG,"Pepper,_bell___healthy",batch_0002
image (2044).JPG,Peach___Bacterial_spot,batch_0002
image (3954).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0002
image (228).JPG,Potato___Early_blight,batch_0002
image (3621).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0002
image (553).JPG,Apple___healthy,batch_0002
image (2004).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0002
image (760).JPG,Soybean___healthy,batch_0002
image (456).JPG,Tomato___Septoria_leaf_spot,batch_0002
image (1103).JPG,"Pepper,_bell___healthy",batch_0002
image (805).jpg,Corn___healthy,batch_0002
image (984).jpg,Background_without_leaves,batch_0002
image (328).JPG,Tomato___Leaf_Mold,batch_0002
image (360).JPG,Apple___Apple_scab,batch_0002
image (421).JPG,Tomato___Late_blight,batch_0002
image (1418).JPG,Apple___healthy,batch_0002
image (948).JPG,Grape___Esca_(Black_Measles),batch_0002
image (865).JPG,"Pepper,_bell___Bacterial_spot",batch_0002
image (4841).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0002
image (293).JPG,Strawberry___healthy,batch_0002
image (261).JPG,Cherry___healthy,batch_0002
image (433).JPG,Squash___Powdery_mildew,batch_0002
image (4813).JPG,Soybean___healthy,batch_0002
image (937).JPG,Grape___Black_rot,batch_0002
image (158).JPG,"Pepper,_bell___healthy",batch_0002
image (5196).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0002
image (570).JPG,Apple___Black_rot,batch_0002
image (4197).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0002
image (816).JPG,"Pepper,_bell___healthy",batch_0002
image (175).JPG,Tomato___Early_blight,batch_0002
image (61).JPG,Tomato___Leaf_Mold,batch_0002
image (1293).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0002
image (3805).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0002
image (1335).JPG,Squash___Powdery_mildew,batch_0002
image (436).JPG,Tomato___Leaf_Mold,batch_0002
image (202).JPG,Potato___Late_blight,batch_0002
image (807).JPG,Blueberry___healthy,batch_0002
image (12).JPG,"Pepper,_bell___Bacterial_spot",batch_0002
image (235).JPG,Grape___Esca_(Black_Measles),batch_0002
image (4420).JPG,Soybean___healthy,batch_0002
image (1275).JPG,Soybean___healthy,batch_0002
image (4282).JPG,Soybean___healthy,batch_0002
image (1261).JPG,Tomato___Late_blight,batch_0002
image (2663).JPG,Soybean___healthy,batch_0002
image (600).JPG,Tomato___Late_blight,batch_0002
image (860).JPG,Apple___healthy,batch_0002
image (36).JPG,Grape___healthy,batch_0002
image (748).JPG,"Pepper,_bell___healthy",batch_0002
image (324).JPG,Blueberry___healthy,batch_0002
image (961).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0002
image (1922).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0002
image (3308).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0002
image (1210).JPG,Tomato___Late_blight,batch_0002
image (1829).JPG,Squash___Powdery_mildew,batch_0002
image (813).JPG,Tomato___Septoria_leaf_spot,batch_0002
image (515).JPG,Tomato___Spider_mites Two-spotted_spider_mite,batch_0002
image (907).JPG,Tomato___Spider_mites Two-spotted_spider_mite,batch_0002
image (4135).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0002
image (861).JPG,Potato___Late_blight,batch_0002
image (606).JPG,Apple___Black_rot,batch_0002
image (86).JPG,Corn___Northern_Leaf_Blight,batch_0002
image (1769).JPG,Peach___Bacterial_spot,batch_0002
image (158).JPG,Tomato___Tomato_mosaic_virus,batch_0002
image (96).JPG,Cherry___healthy,batch_0002
image (3605).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0002
image (211).jpg,Corn___healthy,batch_0002
image (1418).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0002
image (640).JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),batch_0002
image (1251).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0002
image (3118).JPG,Soybean___healthy,batch_0002
image (988).JPG,Blueberry___healthy,batch_0002
image (796).JPG,"Pepper,_bell___healthy",batch_0002
image (1817).JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,batch_0002
image (2269).JPG,Peach___Bacterial_spot,batch_0002
image (1567).JPG,Tomato___healthy,batch_0002
image (688).JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),batch_0002
image (1092).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0002
image (522).JPG,Apple___Black_rot,batch_0002
image (293).JPG,Corn___Northern_Leaf_Blight,batch_0002
image (965).JPG,Tomato___Early_blight,batch_0002
image (992).JPG,Blueberry___healthy,batch_0002
image (523).JPG,Soybean___healthy,batch_0002
image (1058).JPG,Tomato___Spider_mites Two-spotted_spider_mite,batch_0002
image (245).JPG,Tomato___Spider_mites Two-spotted_spider_mite,batch_0002
image (362).JPG,Apple___Black_rot,batch_0002
image (406).JPG,Peach___Bacterial_spot,batch_0002
image (3743).JPG,Orange___Haunglongbing_(Citrus_greening),batch_0002
image (3824).JPG,Soybean___healthy,batch_0002
image (1485).JPG,Tomato___healthy,batch_0002
image (163).JPG,Grape___healthy,batch_0002
image (1373).JPG,Blueberry___healthy,batch_0002
image (202).JPG,Tomato___Leaf_Mold,batch_0002
image (513).jpg,Background_without_leaves,batch_0002
image (345).JPG,Corn___Common_rust,batch_0002
image (525).jpg,Corn___healthy,batch_0002
image (180).JPG,"Pepper,_bell___Bacterial_spot",batch_0002
image (1047).JPG,"Pepper,_bell___healthy",batch_0002
image (652).JPG,Grape___Black_rot,batch_0002
image (479).JPG,Corn___Northern_Leaf_Blight,batch_0002
image (4718).JPG,Soybean___healthy,batch_0002
