,image_path,pred,label,identifier
2081,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (160)_marked.JPG,27,14,seg_wb
2082,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (163).JPG,14,14,regular
2083,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (163)_marked.JPG,27,14,seg_wb
2084,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (165).JPG,14,14,regular
2085,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (165)_marked.JPG,27,14,seg_wb
2086,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (195).JPG,14,14,regular
2087,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (195)_marked.JPG,34,14,seg_wb
2088,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (240).JPG,14,14,regular
2089,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (240)_marked.JPG,27,14,seg_wb
2090,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (252).JPG,14,14,regular
2091,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (252)_marked.JPG,33,14,seg_wb
2092,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (269).JPG,14,14,regular
2093,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (269)_marked.JPG,27,14,seg_wb
2094,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (280).JPG,14,14,regular
2095,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (280)_marked.JPG,27,14,seg_wb
2096,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (285).JPG,14,14,regular
2097,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (285)_marked.JPG,27,14,seg_wb
2098,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (402).JPG,14,14,regular
2099,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (402)_marked.JPG,21,14,seg_wb
2100,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (427).JPG,14,14,regular
2101,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (427)_marked.JPG,27,14,seg_wb
2102,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (432).JPG,14,14,regular
2103,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (432)_marked.JPG,27,14,seg_wb
2104,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (466).JPG,14,14,regular
2105,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (466)_marked.JPG,22,14,seg_wb
2106,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (549).JPG,14,14,regular
2107,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (549)_marked.JPG,27,14,seg_wb
2108,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (55).JPG,14,14,regular
2109,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (55)_marked.JPG,27,14,seg_wb
2110,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (559).JPG,14,14,regular
2111,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (559)_marked.JPG,27,14,seg_wb
2112,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (562).JPG,14,14,regular
2113,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (562)_marked.JPG,27,14,seg_wb
2114,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (568).JPG,14,14,regular
2115,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (568)_marked.JPG,27,14,seg_wb
2116,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (594).JPG,17,14,regular
2117,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (594)_marked.JPG,14,14,seg_wb
2118,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (666).JPG,14,14,regular
2119,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (666)_marked.JPG,21,14,seg_wb
2120,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (68).JPG,14,14,regular
2121,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (68)_marked.JPG,27,14,seg_wb
2122,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (751).JPG,14,14,regular
2123,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (751)_marked.JPG,21,14,seg_wb
2124,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (788).JPG,14,14,regular
2125,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (788)_marked.JPG,27,14,seg_wb
2126,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (798).JPG,31,14,regular
2127,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (798)_marked.JPG,14,14,seg_wb
2128,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (810).JPG,17,14,regular
2129,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (810)_marked.JPG,14,14,seg_wb
2130,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (813).JPG,14,14,regular
2131,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (813)_marked.JPG,21,14,seg_wb
2132,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (82).JPG,14,14,regular
2133,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (82)_marked.JPG,33,14,seg_wb
2134,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (838).JPG,17,14,regular
2135,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (838)_marked.JPG,14,14,seg_wb
2136,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (851).JPG,4,14,regular
2137,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (851)_marked.JPG,14,14,seg_wb
2138,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (853).JPG,14,14,regular
2139,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (853)_marked.JPG,27,14,seg_wb
2140,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (879).JPG,17,14,regular
2141,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (879)_marked.JPG,14,14,seg_wb
2142,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (886).JPG,14,14,regular
2143,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (886)_marked.JPG,15,14,seg_wb
2144,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (953).JPG,14,14,regular
2145,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (953)_marked.JPG,33,14,seg_wb
2146,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (982).JPG,14,14,regular
2147,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (982)_marked.JPG,27,14,seg_wb
2148,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (991).JPG,14,14,regular
2149,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (991)_marked.JPG,27,14,seg_wb
2150,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (993).JPG,31,14,regular
2151,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (993)_marked.JPG,14,14,seg_wb
2152,Grape___healthy/image (101).JPG,25,15,regular
2153,Grape___healthy/image (101)_marked.JPG,15,15,seg_wb
2154,Grape___healthy/image (108).JPG,25,15,regular
2155,Grape___healthy/image (108)_marked.JPG,15,15,seg_wb
2156,Grape___healthy/image (12).JPG,25,15,regular
2157,Grape___healthy/image (12)_marked.JPG,15,15,seg_wb
2158,Grape___healthy/image (129).JPG,25,15,regular
2159,Grape___healthy/image (129)_marked.JPG,15,15,seg_wb
2160,Grape___healthy/image (13).JPG,25,15,regular
2161,Grape___healthy/image (13)_marked.JPG,15,15,seg_wb
2162,Grape___healthy/image (14).JPG,25,15,regular
2163,Grape___healthy/image (14)_marked.JPG,15,15,seg_wb
2164,Grape___healthy/image (140).JPG,24,15,regular
2165,Grape___healthy/image (140)_marked.JPG,15,15,seg_wb
2166,Grape___healthy/image (141).JPG,25,15,regular
2167,Grape___healthy/image (141)_marked.JPG,15,15,seg_wb
2168,Grape___healthy/image (160).JPG,5,15,regular
2169,Grape___healthy/image (160)_marked.JPG,15,15,seg_wb
2170,Grape___healthy/image (166).JPG,12,15,regular
2171,Grape___healthy/image (166)_marked.JPG,15,15,seg_wb
2172,Grape___healthy/image (167).JPG,15,15,regular
2173,Grape___healthy/image (167)_marked.JPG,22,15,seg_wb
2174,Grape___healthy/image (190).JPG,3,15,regular
2175,Grape___healthy/image (190)_marked.JPG,15,15,seg_wb
2176,Grape___healthy/image (214).JPG,15,15,regular
2177,Grape___healthy/image (214)_marked.JPG,38,15,seg_wb
2178,Grape___healthy/image (221).JPG,25,15,regular
2179,Grape___healthy/image (221)_marked.JPG,15,15,seg_wb
2180,Grape___healthy/image (228).JPG,25,15,regular
2181,Grape___healthy/image (228)_marked.JPG,15,15,seg_wb
2182,Grape___healthy/image (230).JPG,25,15,regular
2183,Grape___healthy/image (230)_marked.JPG,15,15,seg_wb
2184,Grape___healthy/image (241).JPG,15,15,regular
2185,Grape___healthy/image (241)_marked.JPG,25,15,seg_wb
2186,Grape___healthy/image (249).JPG,15,15,regular
2187,Grape___healthy/image (249)_marked.JPG,25,15,seg_wb
2188,Grape___healthy/image (256).JPG,25,15,regular
2189,Grape___healthy/image (256)_marked.JPG,15,15,seg_wb
2190,Grape___healthy/image (257).JPG,29,15,regular
2191,Grape___healthy/image (257)_marked.JPG,25,15,seg_wb
2192,Grape___healthy/image (261).JPG,35,15,regular
2193,Grape___healthy/image (261)_marked.JPG,15,15,seg_wb
2194,Grape___healthy/image (264).JPG,25,15,regular
2195,Grape___healthy/image (264)_marked.JPG,15,15,seg_wb
2196,Grape___healthy/image (265).JPG,25,15,regular
2197,Grape___healthy/image (265)_marked.JPG,15,15,seg_wb
2198,Grape___healthy/image (283).JPG,15,15,regular
2199,Grape___healthy/image (283)_marked.JPG,31,15,seg_wb
2200,Grape___healthy/image (300).JPG,25,15,regular
2201,Grape___healthy/image (300)_marked.JPG,15,15,seg_wb
2202,Grape___healthy/image (328).JPG,16,15,regular
2203,Grape___healthy/image (328)_marked.JPG,15,15,seg_wb
2204,Grape___healthy/image (342).JPG,3,15,regular
2205,Grape___healthy/image (342)_marked.JPG,15,15,seg_wb
2206,Grape___healthy/image (345).JPG,25,15,regular
2207,Grape___healthy/image (345)_marked.JPG,15,15,seg_wb
2208,Grape___healthy/image (397).JPG,25,15,regular
2209,Grape___healthy/image (397)_marked.JPG,15,15,seg_wb
2210,Grape___healthy/image (404).JPG,23,15,regular
2211,Grape___healthy/image (404)_marked.JPG,15,15,seg_wb
2212,Grape___healthy/image (414).JPG,25,15,regular
2213,Grape___healthy/image (414)_marked.JPG,15,15,seg_wb
2214,Grape___healthy/image (42).JPG,15,15,regular
2215,Grape___healthy/image (42)_marked.JPG,0,15,seg_wb
2216,Grape___healthy/image (51).JPG,15,15,regular
2217,Grape___healthy/image (51)_marked.JPG,25,15,seg_wb
2218,Grape___healthy/image (64).JPG,25,15,regular
2219,Grape___healthy/image (64)_marked.JPG,15,15,seg_wb
2220,Grape___healthy/image (80).JPG,25,15,regular
2221,Grape___healthy/image (80)_marked.JPG,15,15,seg_wb
2222,Grape___healthy/image (98).JPG,15,15,regular
2223,Grape___healthy/image (98)_marked.JPG,17,15,seg_wb
2224,Orange___Haunglongbing_(Citrus_greening)/image (1023).JPG,17,16,regular
2225,Orange___Haunglongbing_(Citrus_greening)/image (1023)_marked.JPG,16,16,seg_wb
2226,Orange___Haunglongbing_(Citrus_greening)/image (1033).JPG,16,16,regular
2227,Orange___Haunglongbing_(Citrus_greening)/image (1033)_marked.JPG,17,16,seg_wb
2228,Orange___Haunglongbing_(Citrus_greening)/image (1081).JPG,16,16,regular
2229,Orange___Haunglongbing_(Citrus_greening)/image (1081)_marked.JPG,4,16,seg_wb
2230,Orange___Haunglongbing_(Citrus_greening)/image (1137).JPG,36,16,regular
2231,Orange___Haunglongbing_(Citrus_greening)/image (1137)_marked.JPG,16,16,seg_wb
2232,Orange___Haunglongbing_(Citrus_greening)/image (1153).JPG,16,16,regular
2233,Orange___Haunglongbing_(Citrus_greening)/image (1153)_marked.JPG,4,16,seg_wb
2234,Orange___Haunglongbing_(Citrus_greening)/image (1233).JPG,16,16,regular
2235,Orange___Haunglongbing_(Citrus_greening)/image (1233)_marked.JPG,3,16,seg_wb
2236,Orange___Haunglongbing_(Citrus_greening)/image (1254).JPG,36,16,regular
2237,Orange___Haunglongbing_(Citrus_greening)/image (1254)_marked.JPG,16,16,seg_wb
2238,Orange___Haunglongbing_(Citrus_greening)/image (1374).JPG,17,16,regular
2239,Orange___Haunglongbing_(Citrus_greening)/image (1374)_marked.JPG,16,16,seg_wb
2240,Orange___Haunglongbing_(Citrus_greening)/image (1394).JPG,36,16,regular
2241,Orange___Haunglongbing_(Citrus_greening)/image (1394)_marked.JPG,16,16,seg_wb
2242,Orange___Haunglongbing_(Citrus_greening)/image (1421).JPG,16,16,regular
2243,Orange___Haunglongbing_(Citrus_greening)/image (1421)_marked.JPG,4,16,seg_wb
2244,Orange___Haunglongbing_(Citrus_greening)/image (1463).JPG,19,16,regular
2245,Orange___Haunglongbing_(Citrus_greening)/image (1463)_marked.JPG,16,16,seg_wb
2246,Orange___Haunglongbing_(Citrus_greening)/image (1495).JPG,16,16,regular
2247,Orange___Haunglongbing_(Citrus_greening)/image (1495)_marked.JPG,20,16,seg_wb
2248,Orange___Haunglongbing_(Citrus_greening)/image (1529).JPG,36,16,regular
2249,Orange___Haunglongbing_(Citrus_greening)/image (1529)_marked.JPG,16,16,seg_wb
2250,Orange___Haunglongbing_(Citrus_greening)/image (1534).JPG,17,16,regular
2251,Orange___Haunglongbing_(Citrus_greening)/image (1534)_marked.JPG,16,16,seg_wb
2252,Orange___Haunglongbing_(Citrus_greening)/image (1564).JPG,16,16,regular
2253,Orange___Haunglongbing_(Citrus_greening)/image (1564)_marked.JPG,4,16,seg_wb
2254,Orange___Haunglongbing_(Citrus_greening)/image (1710).JPG,4,16,regular
2255,Orange___Haunglongbing_(Citrus_greening)/image (1710)_marked.JPG,16,16,seg_wb
2256,Orange___Haunglongbing_(Citrus_greening)/image (1810).JPG,16,16,regular
2257,Orange___Haunglongbing_(Citrus_greening)/image (1810)_marked.JPG,17,16,seg_wb
2258,Orange___Haunglongbing_(Citrus_greening)/image (1866).JPG,3,16,regular
2259,Orange___Haunglongbing_(Citrus_greening)/image (1866)_marked.JPG,16,16,seg_wb
2260,Orange___Haunglongbing_(Citrus_greening)/image (1875).JPG,17,16,regular
2261,Orange___Haunglongbing_(Citrus_greening)/image (1875)_marked.JPG,4,16,seg_wb
2262,Orange___Haunglongbing_(Citrus_greening)/image (1968).JPG,36,16,regular
2263,Orange___Haunglongbing_(Citrus_greening)/image (1968)_marked.JPG,16,16,seg_wb
2264,Orange___Haunglongbing_(Citrus_greening)/image (1991).JPG,16,16,regular
2265,Orange___Haunglongbing_(Citrus_greening)/image (1991)_marked.JPG,31,16,seg_wb
2266,Orange___Haunglongbing_(Citrus_greening)/image (202).JPG,16,16,regular
2267,Orange___Haunglongbing_(Citrus_greening)/image (202)_marked.JPG,7,16,seg_wb
2268,Orange___Haunglongbing_(Citrus_greening)/image (2044).JPG,16,16,regular
2269,Orange___Haunglongbing_(Citrus_greening)/image (2044)_marked.JPG,3,16,seg_wb
2270,Orange___Haunglongbing_(Citrus_greening)/image (2089).JPG,16,16,regular
2271,Orange___Haunglongbing_(Citrus_greening)/image (2089)_marked.JPG,10,16,seg_wb
2272,Orange___Haunglongbing_(Citrus_greening)/image (2122).JPG,16,16,regular
2273,Orange___Haunglongbing_(Citrus_greening)/image (2122)_marked.JPG,7,16,seg_wb
2274,Orange___Haunglongbing_(Citrus_greening)/image (2134).JPG,16,16,regular
2275,Orange___Haunglongbing_(Citrus_greening)/image (2134)_marked.JPG,4,16,seg_wb
2276,Orange___Haunglongbing_(Citrus_greening)/image (2247).JPG,16,16,regular
2277,Orange___Haunglongbing_(Citrus_greening)/image (2247)_marked.JPG,4,16,seg_wb
2278,Orange___Haunglongbing_(Citrus_greening)/image (2302).JPG,36,16,regular
2279,Orange___Haunglongbing_(Citrus_greening)/image (2302)_marked.JPG,16,16,seg_wb
2280,Orange___Haunglongbing_(Citrus_greening)/image (2329).JPG,36,16,regular
2281,Orange___Haunglongbing_(Citrus_greening)/image (2329)_marked.JPG,16,16,seg_wb
2282,Orange___Haunglongbing_(Citrus_greening)/image (246).JPG,16,16,regular
2283,Orange___Haunglongbing_(Citrus_greening)/image (246)_marked.JPG,4,16,seg_wb
2284,Orange___Haunglongbing_(Citrus_greening)/image (2555).JPG,16,16,regular
2285,Orange___Haunglongbing_(Citrus_greening)/image (2555)_marked.JPG,11,16,seg_wb
2286,Orange___Haunglongbing_(Citrus_greening)/image (2567).JPG,4,16,regular
2287,Orange___Haunglongbing_(Citrus_greening)/image (2567)_marked.JPG,16,16,seg_wb
2288,Orange___Haunglongbing_(Citrus_greening)/image (2627).JPG,16,16,regular
2289,Orange___Haunglongbing_(Citrus_greening)/image (2627)_marked.JPG,17,16,seg_wb
2290,Orange___Haunglongbing_(Citrus_greening)/image (263).JPG,16,16,regular
2291,Orange___Haunglongbing_(Citrus_greening)/image (263)_marked.JPG,17,16,seg_wb
2292,Orange___Haunglongbing_(Citrus_greening)/image (2660).JPG,16,16,regular
2293,Orange___Haunglongbing_(Citrus_greening)/image (2660)_marked.JPG,3,16,seg_wb
2294,Orange___Haunglongbing_(Citrus_greening)/image (2699).JPG,16,16,regular
2295,Orange___Haunglongbing_(Citrus_greening)/image (2699)_marked.JPG,4,16,seg_wb
2296,Orange___Haunglongbing_(Citrus_greening)/image (2770).JPG,16,16,regular
2297,Orange___Haunglongbing_(Citrus_greening)/image (2770)_marked.JPG,10,16,seg_wb
2298,Orange___Haunglongbing_(Citrus_greening)/image (2819).JPG,18,16,regular
2299,Orange___Haunglongbing_(Citrus_greening)/image (2819)_marked.JPG,16,16,seg_wb
2300,Orange___Haunglongbing_(Citrus_greening)/image (2899).JPG,16,16,regular
2301,Orange___Haunglongbing_(Citrus_greening)/image (2899)_marked.JPG,17,16,seg_wb
2302,Orange___Haunglongbing_(Citrus_greening)/image (2932).JPG,16,16,regular
2303,Orange___Haunglongbing_(Citrus_greening)/image (2932)_marked.JPG,11,16,seg_wb
2304,Orange___Haunglongbing_(Citrus_greening)/image (2981).JPG,16,16,regular
2305,Orange___Haunglongbing_(Citrus_greening)/image (2981)_marked.JPG,25,16,seg_wb
2306,Orange___Haunglongbing_(Citrus_greening)/image (2999).JPG,12,16,regular
2307,Orange___Haunglongbing_(Citrus_greening)/image (2999)_marked.JPG,16,16,seg_wb
2308,Orange___Haunglongbing_(Citrus_greening)/image (3088).JPG,17,16,regular
2309,Orange___Haunglongbing_(Citrus_greening)/image (3088)_marked.JPG,16,16,seg_wb
2310,Orange___Haunglongbing_(Citrus_greening)/image (3097).JPG,3,16,regular
2311,Orange___Haunglongbing_(Citrus_greening)/image (3097)_marked.JPG,16,16,seg_wb
2312,Orange___Haunglongbing_(Citrus_greening)/image (3144).JPG,16,16,regular
2313,Orange___Haunglongbing_(Citrus_greening)/image (3144)_marked.JPG,4,16,seg_wb
2314,Orange___Haunglongbing_(Citrus_greening)/image (316).JPG,4,16,regular
2315,Orange___Haunglongbing_(Citrus_greening)/image (316)_marked.JPG,16,16,seg_wb
2316,Orange___Haunglongbing_(Citrus_greening)/image (3173).JPG,36,16,regular
2317,Orange___Haunglongbing_(Citrus_greening)/image (3173)_marked.JPG,16,16,seg_wb
2318,Orange___Haunglongbing_(Citrus_greening)/image (3203).JPG,6,16,regular
2319,Orange___Haunglongbing_(Citrus_greening)/image (3203)_marked.JPG,16,16,seg_wb
2320,Orange___Haunglongbing_(Citrus_greening)/image (3204).JPG,11,16,regular
2321,Orange___Haunglongbing_(Citrus_greening)/image (3204)_marked.JPG,16,16,seg_wb
2322,Orange___Haunglongbing_(Citrus_greening)/image (3224).JPG,36,16,regular
2323,Orange___Haunglongbing_(Citrus_greening)/image (3224)_marked.JPG,16,16,seg_wb
2324,Orange___Haunglongbing_(Citrus_greening)/image (3246).JPG,17,16,regular
2325,Orange___Haunglongbing_(Citrus_greening)/image (3246)_marked.JPG,16,16,seg_wb
2326,Orange___Haunglongbing_(Citrus_greening)/image (3266).JPG,4,16,regular
2327,Orange___Haunglongbing_(Citrus_greening)/image (3266)_marked.JPG,16,16,seg_wb
2328,Orange___Haunglongbing_(Citrus_greening)/image (3318).JPG,36,16,regular
2329,Orange___Haunglongbing_(Citrus_greening)/image (3318)_marked.JPG,16,16,seg_wb
2330,Orange___Haunglongbing_(Citrus_greening)/image (3349).JPG,16,16,regular
2331,Orange___Haunglongbing_(Citrus_greening)/image (3349)_marked.JPG,7,16,seg_wb
2332,Orange___Haunglongbing_(Citrus_greening)/image (3356).JPG,27,16,regular
2333,Orange___Haunglongbing_(Citrus_greening)/image (3356)_marked.JPG,16,16,seg_wb
2334,Orange___Haunglongbing_(Citrus_greening)/image (3394).JPG,31,16,regular
2335,Orange___Haunglongbing_(Citrus_greening)/image (3394)_marked.JPG,16,16,seg_wb
2336,Orange___Haunglongbing_(Citrus_greening)/image (3491).JPG,2,16,regular
2337,Orange___Haunglongbing_(Citrus_greening)/image (3491)_marked.JPG,16,16,seg_wb
2338,Orange___Haunglongbing_(Citrus_greening)/image (3532).JPG,16,16,regular
2339,Orange___Haunglongbing_(Citrus_greening)/image (3532)_marked.JPG,11,16,seg_wb
2340,Orange___Haunglongbing_(Citrus_greening)/image (360).JPG,16,16,regular
2341,Orange___Haunglongbing_(Citrus_greening)/image (360)_marked.JPG,4,16,seg_wb
2342,Orange___Haunglongbing_(Citrus_greening)/image (3685).JPG,17,16,regular
2343,Orange___Haunglongbing_(Citrus_greening)/image (3685)_marked.JPG,16,16,seg_wb
2344,Orange___Haunglongbing_(Citrus_greening)/image (3696).JPG,16,16,regular
2345,Orange___Haunglongbing_(Citrus_greening)/image (3696)_marked.JPG,25,16,seg_wb
2346,Orange___Haunglongbing_(Citrus_greening)/image (3880).JPG,36,16,regular
2347,Orange___Haunglongbing_(Citrus_greening)/image (3880)_marked.JPG,16,16,seg_wb
2348,Orange___Haunglongbing_(Citrus_greening)/image (3892).JPG,16,16,regular
2349,Orange___Haunglongbing_(Citrus_greening)/image (3892)_marked.JPG,4,16,seg_wb
2350,Orange___Haunglongbing_(Citrus_greening)/image (3953).JPG,16,16,regular
2351,Orange___Haunglongbing_(Citrus_greening)/image (3953)_marked.JPG,4,16,seg_wb
2352,Orange___Haunglongbing_(Citrus_greening)/image (3957).JPG,16,16,regular
2353,Orange___Haunglongbing_(Citrus_greening)/image (3957)_marked.JPG,25,16,seg_wb
2354,Orange___Haunglongbing_(Citrus_greening)/image (3959).JPG,36,16,regular
2355,Orange___Haunglongbing_(Citrus_greening)/image (3959)_marked.JPG,16,16,seg_wb
2356,Orange___Haunglongbing_(Citrus_greening)/image (4035).JPG,16,16,regular
2357,Orange___Haunglongbing_(Citrus_greening)/image (4035)_marked.JPG,27,16,seg_wb
2358,Orange___Haunglongbing_(Citrus_greening)/image (4045).JPG,36,16,regular
2359,Orange___Haunglongbing_(Citrus_greening)/image (4045)_marked.JPG,16,16,seg_wb
2360,Orange___Haunglongbing_(Citrus_greening)/image (4059).JPG,16,16,regular
2361,Orange___Haunglongbing_(Citrus_greening)/image (4059)_marked.JPG,17,16,seg_wb
2362,Orange___Haunglongbing_(Citrus_greening)/image (4076).JPG,16,16,regular
2363,Orange___Haunglongbing_(Citrus_greening)/image (4076)_marked.JPG,25,16,seg_wb
2364,Orange___Haunglongbing_(Citrus_greening)/image (4115).JPG,36,16,regular
2365,Orange___Haunglongbing_(Citrus_greening)/image (4115)_marked.JPG,16,16,seg_wb
2366,Orange___Haunglongbing_(Citrus_greening)/image (4119).JPG,16,16,regular
